"country" "date" "stringency"
"2479" "Romania" 2020-02-28 24.76000023
"2480" "Romania" 2020-02-29 24.76000023
"2481" "Romania" 2020-03-01 24.76000023
"2482" "Romania" 2020-03-02 24.76000023
"2483" "Romania" 2020-03-03 24.76000023
"2484" "Romania" 2020-03-04 24.76000023
"2485" "Romania" 2020-03-05 24.76000023
"2486" "Romania" 2020-03-06 24.76000023
"2487" "Romania" 2020-03-07 24.76000023
"2488" "Romania" 2020-03-08 39.04999924
"2489" "Romania" 2020-03-09 41.90000153
"2490" "Romania" 2020-03-10 41.90000153
"2491" "Romania" 2020-03-11 56.18999863
"2492" "Romania" 2020-03-12 74.05000305
"2493" "Romania" 2020-03-13 74.05000305
"2494" "Romania" 2020-03-14 74.05000305
"2495" "Romania" 2020-03-15 74.05000305
"2496" "Romania" 2020-03-16 74.05000305
"2497" "Romania" 2020-03-17 74.05000305
"2498" "Romania" 2020-03-18 74.05000305
"2499" "Romania" 2020-03-19 74.05000305
"2500" "Romania" 2020-03-20 74.05000305
"2501" "Romania" 2020-03-21 79.29000092
"2502" "Romania" 2020-03-22 79.29000092
"2503" "Romania" 2020-03-23 79.29000092
"2504" "Romania" 2020-03-24 79.29000092
"2505" "Romania" 2020-03-25 80.48000336
"2506" "Romania" 2020-03-26 80.48000336
"2507" "Romania" 2020-03-27 80.48000336
"2508" "Romania" 2020-03-28 80.48000336
"2509" "Romania" 2020-03-29 80.48000336
"2510" "Romania" 2020-03-30 80.48000336
"2511" "Romania" 2020-03-31 85.23999786
"2512" "Romania" 2020-04-01 85.23999786
"2513" "Romania" 2020-04-02 85.23999786
"2514" "Romania" 2020-04-03 85.23999786
"2515" "Romania" 2020-04-04 85.23999786
"2516" "Romania" 2020-04-05 85.23999786
"2517" "Romania" 2020-04-06 85.23999786
"2518" "Romania" 2020-04-07 85.23999786
"2519" "Romania" 2020-04-08 85.23999786
"2520" "Romania" 2020-04-09 85.23999786
"2521" "Romania" 2020-04-10 85.23999786
"2522" "Romania" 2020-04-11 85.23999786
"2523" "Romania" 2020-04-12 85.23999786
"2524" "Romania" 2020-04-13 85.23999786
"2525" "Romania" 2020-04-14 85.23999786
"2526" "Romania" 2020-04-15 85.23999786
"2527" "Romania" 2020-04-16 85.23999786
"2528" "Romania" 2020-04-17 85.23999786
"2529" "Romania" 2020-04-18 85.23999786
"2530" "Romania" 2020-04-19 85.23999786
"2531" "Romania" 2020-04-20 85.23999786
"2532" "Romania" 2020-04-21 85.23999786
"2533" "Romania" 2020-04-22 85.23999786
"2534" "Romania" 2020-04-23 85.23999786
"2535" "Romania" 2020-04-24 85.23999786
"2536" "Romania" 2020-04-25 85.23999786
"2537" "Romania" 2020-04-26 85.23999786
"2538" "Romania" 2020-04-27 85.23999786
"2539" "Romania" 2020-04-28 85.23999786
"2540" "Romania" 2020-04-29 85.23999786
"2541" "Romania" 2020-04-30 85.23999786
"2542" "Slovenia" 2020-01-01 0
"2543" "Slovenia" 2020-01-02 0
"2544" "Slovenia" 2020-01-03 0
"2545" "Slovenia" 2020-01-04 0
"2546" "Slovenia" 2020-01-05 0
"2547" "Slovenia" 2020-01-06 0
"2548" "Slovenia" 2020-01-07 0
"2549" "Slovenia" 2020-01-08 0
"2550" "Slovenia" 2020-01-09 0
"2551" "Slovenia" 2020-01-10 0
"2552" "Slovenia" 2020-01-11 0
"2553" "Slovenia" 2020-01-12 0
"2554" "Slovenia" 2020-01-13 0
"2555" "Slovenia" 2020-01-14 0
"2556" "Slovenia" 2020-01-15 0
"2557" "Slovenia" 2020-01-16 0
"2558" "Slovenia" 2020-01-17 0
"2559" "Slovenia" 2020-01-18 0
"2560" "Slovenia" 2020-01-19 0
"2561" "Slovenia" 2020-01-20 0
"2562" "Slovenia" 2020-01-21 0
"2563" "Slovenia" 2020-01-22 0
"2564" "Slovenia" 2020-01-23 0
"2565" "Slovenia" 2020-01-24 0
"2566" "Slovenia" 2020-01-25 0
"2567" "Slovenia" 2020-01-26 0
"2568" "Slovenia" 2020-01-27 0
"2569" "Slovenia" 2020-01-28 0
"2570" "Slovenia" 2020-01-29 0
"2571" "Slovenia" 2020-01-30 0
"2572" "Slovenia" 2020-01-31 0
"2573" "Slovenia" 2020-02-01 0
"2574" "Slovenia" 2020-02-02 0
"2575" "Slovenia" 2020-02-03 0
"2576" "Slovenia" 2020-02-04 0
"2577" "Slovenia" 2020-02-05 0
"2578" "Slovenia" 2020-02-06 0
"2579" "Slovenia" 2020-02-07 0
"2580" "Slovenia" 2020-02-08 0
"2581" "Slovenia" 2020-02-09 0
"2582" "Slovenia" 2020-02-10 0
"2583" "Slovenia" 2020-02-11 0
"2584" "Slovenia" 2020-02-12 0
"2585" "Slovenia" 2020-02-13 0
"2586" "Slovenia" 2020-02-14 0
"2587" "Slovenia" 2020-02-15 0
"2588" "Slovenia" 2020-02-16 0
"2589" "Slovenia" 2020-02-17 0
"2590" "Slovenia" 2020-02-18 0
"2591" "Slovenia" 2020-02-19 0
"2592" "Slovenia" 2020-02-20 0
"2593" "Slovenia" 2020-02-21 0
"2594" "Slovenia" 2020-02-22 0
"2595" "Slovenia" 2020-02-23 0
"2596" "Slovenia" 2020-02-24 0
"2597" "Slovenia" 2020-02-25 0
"2598" "Slovenia" 2020-02-26 0
"2599" "Slovenia" 2020-02-27 0
"2600" "Slovenia" 2020-02-28 0
"2601" "Slovenia" 2020-02-29 0
"2602" "Slovenia" 2020-03-01 0
"2603" "Slovenia" 2020-03-02 0
"2604" "Slovenia" 2020-03-03 0
"2605" "Slovenia" 2020-03-04 14.28999996
"2606" "Slovenia" 2020-03-05 14.28999996
"2607" "Slovenia" 2020-03-06 14.28999996
"2608" "Slovenia" 2020-03-07 22.86000061
"2609" "Slovenia" 2020-03-08 22.86000061
"2610" "Slovenia" 2020-03-09 22.86000061
"2611" "Slovenia" 2020-03-10 31.43000031
"2612" "Slovenia" 2020-03-11 31.43000031
"2613" "Slovenia" 2020-03-12 31.43000031
"2614" "Slovenia" 2020-03-13 31.43000031
"2615" "Slovenia" 2020-03-14 38.56999969
"2616" "Slovenia" 2020-03-15 38.56999969
"2617" "Slovenia" 2020-03-16 67.13999939
"2618" "Slovenia" 2020-03-17 67.13999939
"2619" "Slovenia" 2020-03-18 67.13999939
"2620" "Slovenia" 2020-03-19 72.86000061
"2621" "Slovenia" 2020-03-20 87.13999939
"2622" "Slovenia" 2020-03-21 87.13999939
"2623" "Slovenia" 2020-03-22 87.13999939
"2624" "Slovenia" 2020-03-23 87.13999939
"2625" "Slovenia" 2020-03-24 87.13999939
"2626" "Slovenia" 2020-03-25 87.13999939
"2627" "Slovenia" 2020-03-26 87.13999939
"2628" "Slovenia" 2020-03-27 87.13999939
"2629" "Slovenia" 2020-03-28 87.13999939
"2630" "Slovenia" 2020-03-29 87.13999939
"2631" "Slovenia" 2020-03-30 94.29000092
"2632" "Slovenia" 2020-03-31 94.29000092
"2633" "Slovenia" 2020-04-01 94.29000092
"2634" "Slovenia" 2020-04-02 94.29000092
"2635" "Slovenia" 2020-04-03 94.29000092
"2636" "Slovenia" 2020-04-04 94.29000092
"2637" "Slovenia" 2020-04-05 94.29000092
"2638" "Slovenia" 2020-04-06 94.29000092
"2639" "Slovenia" 2020-04-07 94.29000092
"2640" "Slovenia" 2020-04-08 94.29000092
"2641" "Slovenia" 2020-04-09 94.29000092
"2642" "Slovenia" 2020-04-10 94.29000092
"2643" "Slovenia" 2020-04-11 94.29000092
"2644" "Slovenia" 2020-04-12 94.29000092
"2645" "Slovenia" 2020-04-13 94.29000092
"2646" "Slovenia" 2020-04-14 94.29000092
"2647" "Slovenia" 2020-04-15 94.29000092
"2648" "Slovenia" 2020-04-16 94.29000092
"2649" "Slovenia" 2020-04-17 94.29000092
"2650" "Slovenia" 2020-04-18 94.29000092
"2651" "Slovenia" 2020-04-19 94.29000092
"2652" "Slovenia" 2020-04-20 90.70999908
"2653" "Slovenia" 2020-04-21 90.70999908
"2654" "Slovenia" 2020-04-22 90.70999908
"2655" "Slovenia" 2020-04-23 90.70999908
"2656" "Slovenia" 2020-04-24 90.70999908
"2657" "Slovenia" 2020-04-25 90.70999908
"2658" "Slovenia" 2020-04-26 90.70999908
"2659" "Slovenia" 2020-04-27 90.70999908
"2660" "Slovenia" 2020-04-28 90.70999908
"2661" "Slovenia" 2020-04-29 90.70999908
"2662" "Slovenia" 2020-04-30 90.70999908
